ZIPCODE,PLACE NAME,COUNTRY,STATE CODE,STATE,CITY,DISTRICT,VILLAGE
580024,DHARWAD-580024,IN,KA,KARNATAKA,DHARWAD,,
580025,DHARWAD-580025,IN,KA,KARNATAKA,DHARWAD,,
580028,DHARWAD-580028,IN,KA,KARNATAKA,DHARWAD,,
580029,DHARWAD-580029,IN,KA,KARNATAKA,DHARWAD,,
580030,HUBLI-580030,IN,KA,KARNATAKA,HUBLI,,
580031,DHARWAD-580031,IN,KA,KARNATAKA,DHARWAD,,
580032,DHARWAD-580032,IN,KA,KARNATAKA,DHARWAD,,
580110,DHARWAD-580110,IN,KA,KARNATAKA,DHARWAD,,
580112,DHARWAD-580112,IN,KA,KARNATAKA,DHARWAD,,
580113,DHARWAD-580113,IN,KA,KARNATAKA,DHARWAD,,
580114,DHARWAD-580114,IN,KA,KARNATAKA,DHARWAD,,
580115,DHARWAD-580115,IN,KA,KARNATAKA,DHARWAD,,
580116,DHARWAD-580116,IN,KA,KARNATAKA,DHARWAD,,
580117,DHARWAD-580117,IN,KA,KARNATAKA,DHARWAD,,
580118,DHARWAD-580118,IN,KA,KARNATAKA,DHARWAD,,
580211,DHARWAD-580211,IN,KA,KARNATAKA,DHARWAD,,
580212,DHARWAD-580212,IN,KA,KARNATAKA,DHARWAD,,
580213,DHARWAD-580213,IN,KA,KARNATAKA,DHARWAD,,
580214,DHARWAD-580214,IN,KA,KARNATAKA,DHARWAD,,
580215,DHARWAD-580215,IN,KA,KARNATAKA,DHARWAD,,
580216,DHARWAD-580216,IN,KA,KARNATAKA,DHARWAD,,
580317,THRISSUR-580317,IN,KL,KERALA,THRISSUR,,
742173,MURSHIDABAD-742173,IN,WB,WEST BENGAL,MURSHIDABAD,,
742174,MURSHIDABAD-742174,IN,WB,WEST BENGAL,MURSHIDABAD,,
742175,MURSHIDABAD-742175,IN,WB,WEST BENGAL,MURSHIDABAD,,
742176,MURSHIDABAD-742176,IN,WB,WEST BENGAL,MURSHIDABAD,,
742177,MURSHIDABAD-742177,IN,WB,WEST BENGAL,MURSHIDABAD,,
742178,MURSHIDABAD-742178,IN,WB,WEST BENGAL,MURSHIDABAD,,
742179,MURSHIDABAD-742179,IN,WB,WEST BENGAL,MURSHIDABAD,,
742180,MURSHIDABAD-742180,IN,WB,WEST BENGAL,MURSHIDABAD,,
742181,MURSHIDABAD-742181,IN,WB,WEST BENGAL,MURSHIDABAD,,
742182,MURSHIDABAD-742182,IN,WB,WEST BENGAL,MURSHIDABAD,,
734105,DARJEELING-734105,IN,WB,WEST BENGAL,DARJEELING,,
734121,DARJEELING-734121,IN,WB,WEST BENGAL,DARJEELING,,
734122,DARJEELING-734122,IN,WB,WEST BENGAL,DARJEELING,,
734124,DARJEELING-734124,IN,WB,WEST BENGAL,DARJEELING,,
734201,DARJEELING-734201,IN,WB,WEST BENGAL,DARJEELING,,
734203,DARJEELING-734203,IN,WB,WEST BENGAL,DARJEELING,,
734204,DARJEELING-734204,IN,WB,WEST BENGAL,DARJEELING,,
734213,DARJEELING-734213,IN,WB,WEST BENGAL,DARJEELING,,
734214,DARJEELING-734214,IN,WB,WEST BENGAL,DARJEELING,,
734215,DARJEELING-734215,IN,WB,WEST BENGAL,DARJEELING,,
734216,DARJEELING-734216,IN,WB,WEST BENGAL,DARJEELING,,
734217,DARJEELING-734217,IN,WB,WEST BENGAL,DARJEELING,,
734218,DARJEELING-734218,IN,WB,WEST BENGAL,DARJEELING,,
734219,DARJEELING-734219,IN,WB,WEST BENGAL,DARJEELING,,
734220,DARJEELING-734220,IN,WB,WEST BENGAL,DARJEELING,,
734221,DARJEELING-734221,IN,WB,WEST BENGAL,DARJEELING,,
734222,DARJEELING-734222,IN,WB,WEST BENGAL,DARJEELING,,
734225,DARJEELING-734225,IN,WB,WEST BENGAL,DARJEELING,,
734226,DARJEELING-734226,IN,WB,WEST BENGAL,DARJEELING,,
734227,DARJEELING-734227,IN,WB,WEST BENGAL,DARJEELING,,
734301,DARJEELING-734301,IN,WB,WEST BENGAL,DARJEELING,,
734311,DARJEELING-734311,IN,WB,WEST BENGAL,DARJEELING,,
734312,DARJEELING-734312,IN,WB,WEST BENGAL,DARJEELING,,
734313,DARJEELING-734313,IN,WB,WEST BENGAL,DARJEELING,,
734314,DARJEELING-734314,IN,WB,WEST BENGAL,DARJEELING,,
734315,DARJEELING-734315,IN,WB,WEST BENGAL,DARJEELING,,
734316,DARJEELING-734316,IN,WB,WEST BENGAL,DARJEELING,,
734317,DARJEELING-734317,IN,WB,WEST BENGAL,DARJEELING,,
734318,DARJEELING-734318,IN,WB,WEST BENGAL,DARJEELING,,
734319,DARJEELING-734319,IN,WB,WEST BENGAL,DARJEELING,,
734320,DARJEELING-734320,IN,WB,WEST BENGAL,DARJEELING,,
734321,DARJEELING-734321,IN,WB,WEST BENGAL,DARJEELING,,
734401,DARJEELING-734401,IN,WB,WEST BENGAL,DARJEELING,,
734403,DARJEELING-734403,IN,WB,WEST BENGAL,DARJEELING,,
734404,DARJEELING-734404,IN,WB,WEST BENGAL,DARJEELING,,
734405,DARJEELING-734405,IN,WB,WEST BENGAL,DARJEELING,,
734406,DARJEELING-734406,IN,WB,WEST BENGAL,DARJEELING,,
734421,DARJEELING-734421,IN,WB,WEST BENGAL,DARJEELING,,
734422,DARJEELING-734422,IN,WB,WEST BENGAL,DARJEELING,,
742183,MURSHIDABAD-742183,IN,WB,WEST BENGAL,MURSHIDABAD,,
742184,MURSHIDABAD-742184,IN,WB,WEST BENGAL,MURSHIDABAD,,
742185,MURSHIDABAD-742185,IN,WB,WEST BENGAL,MURSHIDABAD,,
742186,MURSHIDABAD-742186,IN,WB,WEST BENGAL,MURSHIDABAD,,
742187,MURSHIDABAD-742187,IN,WB,WEST BENGAL,MURSHIDABAD,,
742188,MURSHIDABAD-742188,IN,WB,WEST BENGAL,MURSHIDABAD,,
742190,MURSHIDABAD-742190,IN,WB,WEST BENGAL,MURSHIDABAD,,
742191,MURSHIDABAD-742191,IN,WB,WEST BENGAL,MURSHIDABAD,,
742201,MURSHIDABAD-742201,IN,WB,WEST BENGAL,MURSHIDABAD,,
742202,MURSHIDABAD-742202,IN,WB,WEST BENGAL,MURSHIDABAD,,
742212,MURSHIDABAD-742212,IN,WB,WEST BENGAL,MURSHIDABAD,,
742213,MURSHIDABAD-742213,IN,WB,WEST BENGAL,MURSHIDABAD,,
742223,MURSHIDABAD-742223,IN,WB,WEST BENGAL,MURSHIDABAD,,
742224,MURSHIDABAD-742224,IN,WB,WEST BENGAL,MURSHIDABAD,,
742225,MURSHIDABAD-742225,IN,WB,WEST BENGAL,MURSHIDABAD,,
742226,MURSHIDABAD-742226,IN,WB,WEST BENGAL,MURSHIDABAD,,
742227,MURSHIDABAD-742227,IN,WB,WEST BENGAL,MURSHIDABAD,,
742228,MURSHIDABAD-742228,IN,WB,WEST BENGAL,MURSHIDABAD,,
742229,MURSHIDABAD-742229,IN,WB,WEST BENGAL,MURSHIDABAD,,
742230,MURSHIDABAD-742230,IN,WB,WEST BENGAL,MURSHIDABAD,,
742231,MURSHIDABAD-742231,IN,WB,WEST BENGAL,MURSHIDABAD,,
742232,MURSHIDABAD-742232,IN,WB,WEST BENGAL,MURSHIDABAD,,
742233,MURSHIDABAD-742233,IN,WB,WEST BENGAL,MURSHIDABAD,,
742234,MURSHIDABAD-742234,IN,WB,WEST BENGAL,MURSHIDABAD,,
742235,MURSHIDABAD-742235,IN,WB,WEST BENGAL,MURSHIDABAD,,
742236,MURSHIDABAD-742236,IN,WB,WEST BENGAL,MURSHIDABAD,,
742237,MURSHIDABAD-742237,IN,WB,WEST BENGAL,MURSHIDABAD,,
742301,MURSHIDABAD-742301,IN,WB,WEST BENGAL,MURSHIDABAD,,
742302,MURSHIDABAD-742302,IN,WB,WEST BENGAL,MURSHIDABAD,,
742303,MURSHIDABAD-742303,IN,WB,WEST BENGAL,MURSHIDABAD,,
742304,MURSHIDABAD-742304,IN,WB,WEST BENGAL,MURSHIDABAD,,
742305,MURSHIDABAD-742305,IN,WB,WEST BENGAL,MURSHIDABAD,,
742306,MURSHIDABAD-742306,IN,WB,WEST BENGAL,MURSHIDABAD,,
742307,MURSHIDABAD-742307,IN,WB,WEST BENGAL,MURSHIDABAD,,
742308,MURSHIDABAD-742308,IN,WB,WEST BENGAL,MURSHIDABAD,,
742401,MURSHIDABAD-742401,IN,WB,WEST BENGAL,MURSHIDABAD,,
743204,NORTH 24 PARGANAS-743204,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743221,NORTH 24 PARGANAS-743221,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743222,NORTH 24 PARGANAS-743222,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743223,24 PARGANAS-743223,IN,WB,WEST BENGAL,24 PARGANAS,,
743232,NORTH 24 PARGANAS-743232,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743233,NORTH 24 PARGANAS-743233,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743234,NORTH 24 PARGANAS-743234,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743235,NORTH 24 PARGANAS-743235,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743244,24 PARGANAS-743244,IN,WB,WEST BENGAL,24 PARGANAS,,
743245,NORTH 24 PARGANAS-743245,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743246,NORTH 24 PARGANAS-743246,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743247,NORTH 24 PARGANAS-743247,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743248,NORTH 24 PARGANAS-743248,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743249,NORTH 24 PARGANAS-743249,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743250,NORTH 24 PARGANAS-743250,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743251,NORTH 24 PARGANAS-743251,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743252,NORTH 24 PARGANAS-743252,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743262,NORTH 24 PARGANAS-743262,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743263,NORTH 24 PARGANAS-743263,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743268,NORTH 24 PARGANAS-743268,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743269,NORTH 24 PARGANAS-743269,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743270,NORTH 24 PARGANAS-743270,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743271,NORTH 24 PARGANAS-743271,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743272,NORTH 24 PARGANAS-743272,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743273,NORTH 24 PARGANAS-743273,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743274,NORTH 24 PARGANAS-743274,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743275,NORTH 24 PARGANAS-743275,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743276,NORTH 24 PARGANAS-743276,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743286,NORTH 24 PARGANAS-743286,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743288,NORTH 24 PARGANAS-743288,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743289,NORTH 24 PARGANAS-743289,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743290,NORTH 24 PARGANAS-743290,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743291,NORTH 24 PARGANAS-743291,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743292,NORTH 24 PARGANAS-743292,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743293,NORTH 24 PARGANAS-743293,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743294,NORTH 24 PARGANAS-743294,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743295,NORTH 24 PARGANAS-743295,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743296,NORTH 24 PARGANAS-743296,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743297,NORTH 24 PARGANAS-743297,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743298,NORTH 24 PARGANAS-743298,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743299,NORTH 24 PARGANAS-743299,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
743302,SOUTH 24 PARGANAS-743302,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743312,SOUTH 24 PARGANAS-743312,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743313,SOUTH 24 PARGANAS-743313,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743316,SOUTH 24 PARGANAS-743316,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743318,SOUTH 24 PARGANAS-743318,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743319,SOUTH 24 PARGANAS-743319,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743329,SOUTH 24 PARGANAS-743329,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743330,SOUTH 24 PARGANAS-743330,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743331,SOUTH 24 PARGANAS-743331,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743332,SOUTH 24 PARGANAS-743332,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743336,SOUTH 24 PARGANAS-743336,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743337,SOUTH 24 PARGANAS-743337,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743338,SOUTH 24 PARGANAS-743338,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743343,SOUTH 24 PARGANAS-743343,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743347,SOUTH 24 PARGANAS-743347,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743348,SOUTH 24 PARGANAS-743348,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743349,SOUTH 24 PARGANAS-743349,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743351,SOUTH 24 PARGANAS-743351,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743353,SOUTH 24 PARGANAS-743353,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743354,SOUTH 24 PARGANAS-743354,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743355,SOUTH 24 PARGANAS-743355,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743356,SOUTH 24 PARGANAS-743356,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743357,SOUTH 24 PARGANAS-743357,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743358,SOUTH 24 PARGANAS-743358,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743360,SOUTH 24 PARGANAS-743360,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743368,SOUTH 24 PARGANAS-743368,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743369,SOUTH 24 PARGANAS-743369,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743370,SOUTH 24 PARGANAS-743370,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743371,SOUTH 24 PARGANAS-743371,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743372,SOUTH 24 PARGANAS-743372,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743373,SOUTH 24 PARGANAS-743373,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
743374,SOUTH 24 PARGANAS-743374,IN,WB,WEST BENGAL,SOUTH 24 PARGANAS,,
532125,SRIKAKULAM-532125,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
532126,SRIKAKULAM-532126,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
532127,SRIKAKULAM-532127,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
532128,SRIKAKULAM-532128,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
532137,SRIKAKULAM-532137,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
532148,SRIKAKULAM-532148,IN,AP,ANDHRA PRADESH,SRIKAKULAM,,
522004,GUNTUR-522004,IN,AP,ANDHRA PRADESH,GUNTUR,,
522005,GUNTUR-522005,IN,AP,ANDHRA PRADESH,GUNTUR,,
522006,GUNTUR-522006,IN,AP,ANDHRA PRADESH,GUNTUR,,
522007,GUNTUR-522007,IN,AP,ANDHRA PRADESH,GUNTUR,,
533217,EAST GODAVARI-533217,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533218,EAST GODAVARI-533218,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533219,EAST GODAVARI-533219,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533220,EAST GODAVARI-533220,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533221,EAST GODAVARI-533221,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533222,EAST GODAVARI-533222,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533223,EAST GODAVARI-533223,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533224,EAST GODAVARI-533224,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533225,EAST GODAVARI-533225,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533226,EAST GODAVARI-533226,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533227,EAST GODAVARI-533227,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533228,EAST GODAVARI-533228,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533229,EAST GODAVARI-533229,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533230,EAST GODAVARI-533230,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533232,EAST GODAVARI-533232,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533233,EAST GODAVARI-533233,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533234,EAST GODAVARI-533234,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533235,EAST GODAVARI-533235,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533236,EAST GODAVARI-533236,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533237,EAST GODAVARI-533237,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533238,EAST GODAVARI-533238,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533239,EAST GODAVARI-533239,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533240,EAST GODAVARI-533240,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533241,EAST GODAVARI-533241,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533242,EAST GODAVARI-533242,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533243,EAST GODAVARI-533243,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533244,EAST GODAVARI-533244,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533247,EAST GODAVARI-533247,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533248,EAST GODAVARI-533248,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533249,EAST GODAVARI-533249,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533250,EAST GODAVARI-533250,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533251,EAST GODAVARI-533251,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533252,EAST GODAVARI-533252,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533253,EAST GODAVARI-533253,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533254,EAST GODAVARI-533254,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533255,EAST GODAVARI-533255,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
761201,GAJAPATI-761201,IN,OR,ODISHA,GAJAPATI,,
761206,GAJAPATI-761206,IN,OR,ODISHA,GAJAPATI,,
761207,GAJAPATI-761207,IN,OR,ODISHA,GAJAPATI,,
761208,GAJAPATI-761208,IN,OR,ODISHA,GAJAPATI,,
761209,GANJAM-761209,IN,OR,ODISHA,GANJAM,,
761210,GAJAPATI-761210,IN,OR,ODISHA,GAJAPATI,,
761211,GAJAPATI-761211,IN,OR,ODISHA,GAJAPATI,,
761212,GAJAPATI-761212,IN,OR,ODISHA,GAJAPATI,,
783325,KOKRAJHAR-783325,IN,AS,ASSAM,KOKRAJHAR,,
783326,KOKRAJHAR-783326,IN,AS,ASSAM,KOKRAJHAR,,
783328,DHUORI-783328,IN,AS,ASSAM,DHUORI ,,
783330,DHUBRI-783330,IN,AS,ASSAM,DHUBRI,,
783331,DHUBRI-783331,IN,AS,ASSAM,DHUBRI,,
783332,KOKRAJHAR-783332,IN,AS,ASSAM,KOKRAJHAR,,
783333,KOKRAJHAR-783333,IN,AS,ASSAM,KOKRAJHAR,,
783334,DHUBRI-783334,IN,AS,ASSAM,DHUBRI,,
783335,DHUBRI-783335,IN,AS,ASSAM,DHUBRI,,
783337,KOKRAJHAR-783337,IN,AS,ASSAM,KOKRAJHAR,,
783338,DHUBRI-783338,IN,AS,ASSAM,DHUBRI,,
783339,DHUBRI-783339,IN,AS,ASSAM,DHUBRI,,
783344,DHUBRI-783344,IN,AS,ASSAM,DHUBRI,,
783345,KOKRAJHAR-783345,IN,AS,ASSAM,KOKRAJHAR,,
783346,KOKRAJHAR-783346,IN,AS,ASSAM,KOKRAJHAR,,
783347,KOKRAJHAR-783347,IN,AS,ASSAM,KOKRAJHAR,,
783348,SONITPUR-783348,IN,AS,ASSAM,SONITPUR,,
783349,DHUBRI-783349,IN,AS,ASSAM,DHUBRI,,
783350,KOKRAJHAR-783350,IN,AS,ASSAM,KOKRAJHAR,,
783351,KOKRAJHAR-783351,IN,AS,ASSAM,KOKRAJHAR,,
783354,KOKRAJHAR-783354,IN,AS,ASSAM,KOKRAJHAR,,
783360,KOKRAJHAR-783360,IN,AS,ASSAM,KOKRAJHAR,,
783361,KOKRAJHAR-783361,IN,AS,ASSAM,KOKRAJHAR,,
783362,KOKRAJHAR-783362,IN,AS,ASSAM,KOKRAJHAR,,
783370,KOKRAJHAR-783370,IN,AS,ASSAM,KOKRAJHAR,,
783371,DUBRI-783371,IN,AS,ASSAM,DUBRI,,
783372,KOKRAJHAR-783372,IN,AS,ASSAM,KOKRAJHAR,,
783373,KOKRAJHAR-783373,IN,AS,ASSAM,KOKRAJHAR,,
783374,KOKRAJHAR-783374,IN,AS,ASSAM,KOKRAJHAR,,
783380,GOALPARA-783380,IN,AS,ASSAM,GOALPARA,,
783381,KOKRAJHAR-783381,IN,AS,ASSAM,KOKRAJHAR,,
783382,GOALPARA-783382,IN,AS,ASSAM,GOALPARA,,
783383,GOALPARA-783383,IN,AS,ASSAM,GOALPARA,,
560019,BANGALORE-560019,IN,KA,KARNATAKA,BANGALORE,,
560020,BANGALORE-560020,IN,KA,KARNATAKA,BANGALORE,,
560021,BANGALORE-560021,IN,KA,KARNATAKA,BANGALORE,,
560022,BANGALORE-560022,IN,KA,KARNATAKA,BANGALORE,,
560023,BANGALORE-560023,IN,KA,KARNATAKA,BANGALORE,,
560024,ANANDNAGAR-560024,IN,KA,KARNATAKA,BANGALORE,,
560025,BANGALORE-560025,IN,KA,KARNATAKA,BANGALORE,,
560026,BANGALORE-560026,IN,KA,KARNATAKA,BANGALORE,,
560027,BANGALORE-560027,IN,KA,KARNATAKA,BANGALORE,,
560028,BANGALORE-560028,IN,KA,KARNATAKA,BANGALORE,,
560029,BANGALORE-560029,IN,KA,KARNATAKA,BANGALORE,,
560030,BANGALORE-560030,IN,KA,KARNATAKA,BANGALORE,,
560031,BANGALORE-560031,IN,KA,KARNATAKA,BANGALORE,,
560032,BANGALORE-560032,IN,KA,KARNATAKA,BANGALORE,,
560033,BANGALORE-560033,IN,KA,KARNATAKA,BANGALORE,,
560034,BANGALORE-560034,IN,KA,KARNATAKA,BANGALORE,,
560035,BANGALORE-560035,IN,KA,KARNATAKA,BANGALORE,,
560036,BANGALORE-560036,IN,KA,KARNATAKA,BANGALORE,,
560037,BANGALORE-560037,IN,KA,KARNATAKA,BANGALORE,,
560038,BANGALORE-560038,IN,KA,KARNATAKA,BANGALORE,,
560039,BANGALORE-560039,IN,KA,KARNATAKA,BANGALORE,,
560040,BANGALORE-560040,IN,KA,KARNATAKA,BANGALORE,,
560041,BANGALORE-560041,IN,KA,KARNATAKA,BANGALORE,,
560042,BANGALORE-560042,IN,KA,KARNATAKA,BANGALORE,,
560043,BANGALORE-560043,IN,KA,KARNATAKA,BANGALORE,,
560044,BANGALORE-560044,IN,KA,KARNATAKA,BANGALORE,,
560045,BANGALORE-560045,IN,KA,KARNATAKA,BANGALORE,,
560046,BANGALORE-560046,IN,KA,KARNATAKA,BANGALORE,,
560047,BANGALORE-560047,IN,KA,KARNATAKA,BANGALORE,,
560048,BANGALORE-560048,IN,KA,KARNATAKA,BANGALORE,,
560049,BANGALORE-560049,IN,KA,KARNATAKA,BANGALORE,,
560050,BANGALORE-560050,IN,KA,KARNATAKA,BANGALORE,,
560051,BANGALORE-560051,IN,KA,KARNATAKA,BANGALORE,,
560052,BANGALORE-560052,IN,KA,KARNATAKA,BANGALORE,,
560053,BANGALORE-560053,IN,KA,KARNATAKA,BANGALORE,,
581101,DHARWAD-581101,IN,KA,KARNATAKA,DHARWAD,,
581102,DHARWAD-581102,IN,KA,KARNATAKA,DHARWAD,,
581103,DHARWAD-581103,IN,KA,KARNATAKA,DHARWAD,,
581104,DHARWAD-581104,IN,KA,KARNATAKA,DHARWAD,,
581105,DHARWAD-581105,IN,KA,KARNATAKA,DHARWAD,,
581106,HAVERI-581106,IN,KA,KARNATAKA,HAVERI,,
581107,DHARWAD-581107,IN,KA,KARNATAKA,DHARWAD,,
581108,DHARWAD-581108,IN,KA,KARNATAKA,DHARWAD,,
581110,DHARWAD-581110,IN,KA,KARNATAKA,DHARWAD,,
734423,DARJEELING-734423,IN,WB,WEST BENGAL,DARJEELING,,
734424,DARJEELING-734424,IN,WB,WEST BENGAL,DARJEELING,,
734425,DARJEELING-734425,IN,WB,WEST BENGAL,DARJEELING,,
734426,DARJEELING-734426,IN,WB,WEST BENGAL,DARJEELING,,
734427,DARJEELING-734427,IN,WB,WEST BENGAL,DARJEELING,,
734428,DARJEELING-734428,IN,WB,WEST BENGAL,DARJEELING,,
734429,DARJEELING-734429,IN,WB,WEST BENGAL,DARJEELING,,
734430,DARJEELING-734430,IN,WB,WEST BENGAL,DARJEELING,,
734431,DARJEELING-734431,IN,WB,WEST BENGAL,DARJEELING,,
734432,DARJEELING-734432,IN,WB,WEST BENGAL,DARJEELING,,
734433,DARJEELING-734433,IN,WB,WEST BENGAL,DARJEELING,,
734434,DARJEELING-734434,IN,WB,WEST BENGAL,DARJEELING,,
734435,DARJEELING-734435,IN,WB,WEST BENGAL,DARJEELING,,
734436,DARJEELING-734436,IN,WB,WEST BENGAL,DARJEELING,,
734501,DARJEELING-734501,IN,WB,WEST BENGAL,DARJEELING,,
734502,DARJEELING-734502,IN,WB,WEST BENGAL,DARJEELING,,
734503,DARJEELING-734503,IN,WB,WEST BENGAL,DARJEELING,,
735101,JALPAIGURI-735101,IN,WB,WEST BENGAL,JALPAIGURI,,
735102,JALPAIGURI-735102,IN,WB,WEST BENGAL,JALPAIGURI,,
735121,JALPAIGURI-735121,IN,WB,WEST BENGAL,JALPAIGURI,,
